input_str,input_list,title,key,label
"Bb7, G7, C7, F7, Bb7, Eb6, Ebm7, Bbm7, Bbm7, C7, F%7, Bb7, Eb6, Ab7, Eb6, D7, G7, Cm6, A%7, D7","['G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^7', 'D7', 'G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^']","Man I Love, The",E-,G7
"F7, Bb7, Eb6, Ebm7, Bbm7, Bbm7, C7, F%7, Bb7, Eb6, Ab7, Eb6, D7, G7, Cm6, A%7, D7, G7, Cm6, G7","['A7', 'D7', 'G6', 'F^7', 'Eb^7', 'D7', 'G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^', 'D7', 'G7', 'C7']","Man I Love, The",E-,Cm6
"Ebm7, Bbm7, Bbm7, C7, F%7, Bb7, Eb6, Ab7, Eb6, D7, G7, Cm6, A%7, D7, G7, Cm6, G7, Cm6, A%7, D7","['F^7', 'Eb^7', 'D7', 'G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^', 'D7', 'G7', 'C7', 'G^7', 'C7', 'G^7']","Man I Love, The",E-,G7
"C7, F%7, Bb7, Eb6, Ab7, Eb6, D7, G7, Cm6, A%7, D7, G7, Cm6, G7, Cm6, A%7, D7, G7, Cm7, Gb7","['G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^', 'D7', 'G7', 'C7', 'G^7', 'C7', 'G^7', 'F#%7', 'B7', 'Em7']","Man I Love, The",E-,Fm7
"Eb6, Ab7, Eb6, D7, G7, Cm6, A%7, D7, G7, Cm6, G7, Cm6, A%7, D7, G7, Cm7, Gb7, Fm7, Bb7, Eb6","['G7', 'C7', 'C7', 'A7', 'D7', 'G6', 'F^7', 'Eb^', 'D7', 'G7', 'C7', 'G^7', 'C7', 'G^7', 'F#%7', 'B7', 'Em7', 'G#o7', 'Am7', 'A7']","Man I Love, The",E-,Ebm7
"D7, G7, Cm6, A%7, D7, G7, Cm6, G7, Cm6, A%7, D7, G7, Cm7, Gb7, Fm7, Bb7, Eb6, Ebm7, Bbm7, Bbm7","['A7', 'D7', 'G6', 'F^7', 'Eb^', 'D7', 'G7', 'C7', 'G^7', 'C7', 'G^7', 'F#%7', 'B7', 'Em7', 'G#o7', 'Am7', 'A7', 'Dsus', 'D7', 'G^7']","Man I Love, The",E-,C7
"A%7, D7, G7, Cm6, G7, Cm6, A%7, D7, G7, Cm7, Gb7, Fm7, Bb7, Eb6, Ebm7, Bbm7, Bbm7, C7, F%7, Bb7","['F^7', 'Eb^', 'D7', 'G7', 'C7', 'G^7', 'C7', 'G^7', 'F#%7', 'B7', 'Em7', 'G#o7', 'Am7', 'A7', 'Dsus', 'D7', 'G^7', 'C^7', 'G^7', 'G7']","Man I Love, The",E-,Eb6
"Cm6, G7, Cm6, A%7, D7, G7, Cm7, Gb7, Fm7, Bb7, Eb6, Ebm7, Bbm7, Bbm7, C7, F%7, Bb7, Eb6, Ab7, Eb6","['G7', 'C7', 'G^7', 'C7', 'G^7', 'F#%7', 'B7', 'Em7', 'G#o7', 'Am7', 'A7', 'Dsus', 'D7', 'G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7']","Man I Love, The",E-,F7
"Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, Bb7, Eb^7, Bbsus","['C7', 'G^7', 'F#%7', 'B7', 'Em7', 'G#o7', 'Am7', 'A7', 'Dsus', 'D7', 'G^7', 'C^7', 'G^7', 'G7', 'C7', 'C7', 'A7', 'Dsus', 'D7', 'G6']",Secret Love,E-,Eb^7
"Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, Bb7, Eb^7, Bbsus, Eb^7, Bbsus, Eb7","['C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'Eb7']",Secret Love,E-,Ab7
"Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, Bb7, Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7","['G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'Eb7', 'D7', 'G7', 'C7']",Secret Love,E-,Fm7
"Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, Bb7, Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7","['C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7']",Secret Love,E-,Bb7
"Fm7, Bb7, Fm7, Bb7, Eb6, Bb7, Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7","['C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus']",Secret Love,E-,Fm7
"Bb7, Eb6, Bb7, Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6","['Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7']",Secret Love,E-,D%7
"Eb^7, Bbsus, Eb^7, Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, D%7, G7, Cm7","['A7', 'Gb7', 'Eb7', 'C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7']",Secret Love,E-,F7
"Bbsus, Eb7, Ab7, Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, D%7, G7, Cm7, F7, Bb^7, Bbm7","['C7', 'Eb7', 'D7', 'G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'C7']",Secret Love,E-,Eb7
"Gm7, C7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, D%7, G7, Cm7, F7, Bb^7, Bbm7, Eb7, Ab^7, Db7","['G7', 'C7', 'G7', 'C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'C7', 'C7', 'C7', 'F7']",Secret Love,E-,Eb^7
"Bb7, Fm7, Bb7, Fm7, Bb7, Fm7, Bb7, Eb6, D%7, G7, Cm7, F7, Bb^7, Bbm7, Eb7, Ab^7, Db7, Eb^7, Bbsus, G%7","['C7', 'F7', 'Bb7', 'C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'C7', 'C7', 'C7', 'F7', 'Bb7', 'C7', 'A7']",Secret Love,E-,C7
"Fm7, Bb7, Fm7, Bb7, Eb6, D%7, G7, Cm7, F7, Bb^7, Bbm7, Eb7, Ab^7, Db7, Eb^7, Bbsus, G%7, C7, Fm7, Bb7","['C7', 'Asus', 'Absus', 'Dm7', 'G7', 'C7', 'A7', 'Gb7', 'Eb7', 'C7', 'C7', 'C7', 'C7', 'F7', 'Bb7', 'C7', 'A7', 'Ab7', 'G7', 'C7']",Secret Love,E-,Eb6
"Fm7, Fm7, Fm7, Fm7, Db7, Db7, Db7, Db7, Dm7, Dm7, Dm7, Dm7, Fm7, Fm7, Fm7","['Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'G%7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7']",Cantaloupe Island,f,Fm7
"F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, E%7, A7, Dm7, G7, Gm7, C7, F^7, Dm7, Gm7","['Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'G%7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7']",Too Young To Go Steady,F,C7
"C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, E%7, A7, Dm7, G7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7","['Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'G%7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6']",Too Young To Go Steady,F,Gm7
"Gm7, C7, Am7, D7, Gm7, E%7, A7, Dm7, G7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7","['Eb7', 'Ab6', 'G%7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7']",Too Young To Go Steady,F,D7
"D7, Gm7, E%7, A7, Dm7, G7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7","['C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7']",Too Young To Go Steady,F,F6
"A7, Dm7, G7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7, F6, B%7, E7","['C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7', 'Eb7', 'Cm7', 'Bo7']",Too Young To Go Steady,F,Am7
"Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7, F6, B%7, E7, Am7, B%7, E7","['C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7', 'Eb7', 'Cm7', 'Bo7', 'Bbm7', 'C7', 'Fm7']",Too Young To Go Steady,F,Am7
"Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7, F6, B%7, E7, Am7, B%7, E7, Am7, B%7, E7","['Bbm7', 'Eb7', 'Ab6', 'Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7', 'Eb7', 'Cm7', 'Bo7', 'Bbm7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7']",Too Young To Go Steady,F,Am7
"F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7, F6, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, B%7, E7","['Eb7', 'Ab6', 'Cm7', 'F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7', 'Eb7', 'Cm7', 'Bo7', 'Bbm7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7']",Too Young To Go Steady,F,Am7
"C7, Am7, D7, Gm7, C7, F6, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, D7, Gm7","['F7', 'Bbm7', 'F7', 'Bbm7', 'Bbm7', 'Eb7', 'Cm7', 'Bo7', 'Bbm7', 'C7', 'Fm7', 'G7', 'C7', 'Fm7', 'G7', 'C7', 'Ab^7', 'Fm7', 'Bbm7', 'Eb7']",Too Young To Go Steady,F,C7
"Gm7, C7, F6, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, D7, Gm7, C7, F^7, Dm7","['Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Ab7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7']",Too Young To Go Steady,F,Gm7
"B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, D7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7","['G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Ab7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7']",Too Young To Go Steady,F,Dm7
"B%7, E7, Am7, B%7, E7, Am7, B%7, E7, Am7, D7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7","['Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Ab7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Cm', 'Ab7']",Too Young To Go Steady,F,Am7
"B%7, E7, Am7, B%7, E7, Am7, D7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7","['G7', 'Cm', 'Ab7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Cm', 'Ab7', 'Ab7', 'C6', 'Gsus']",Too Young To Go Steady,F,C7
"B%7, E7, Am7, D7, Gm7, C7, F^7, Dm7, Gm7, C7, F^7, Dm7, Gm7, C7, Am7, D7, Gm7, C7, F6, D7","['G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Cm', 'Ab7', 'Ab7', 'C6', 'Gsus', 'C6', 'C7', 'Ab7']",Too Young To Go Steady,F,Gm7
"Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Eb^7, Eb^7, Eb^7, Eb^7","['D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Cm', 'Ab7', 'Ab7', 'C6', 'Gsus', 'C6', 'C7', 'Ab7', 'Ab7', 'C6', 'A7']",Little Sunflower,d,D^7
"Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7","['C7', 'Fm7', 'Eb7', 'D%7', 'G7', 'Cm', 'Cm', 'Ab7', 'Ab7', 'C6', 'Gsus', 'C6', 'C7', 'Ab7', 'Ab7', 'C6', 'A7', 'D%7', 'G7', 'Cm']",Little Sunflower,d,D^7
"Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Eb^7, Eb^7","['D%7', 'G7', 'Cm', 'Cm', 'Ab7', 'Ab7', 'C6', 'Gsus', 'C6', 'C7', 'Ab7', 'Ab7', 'C6', 'A7', 'D%7', 'G7', 'Cm', 'A%7', 'D7', 'G7']",Little Sunflower,d,Eb^7
"Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Eb^7, Eb^7, Eb^7, Eb^7, D^7","['Cm', 'Ab7', 'Ab7', 'C6', 'Gsus', 'C6', 'C7', 'Ab7', 'Ab7', 'C6', 'A7', 'D%7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7']",Little Sunflower,d,D^7
"Dm7, Dm7, Dm7, Dm7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7","['C6', 'Gsus', 'C6', 'C7', 'Ab7', 'Ab7', 'C6', 'A7', 'D%7', 'G7', 'Cm', 'A%7', 'D7', 'G7', 'Gm7', 'C7', 'Fm7', 'Eb7', 'D%7', 'G7']",Little Sunflower,d,Dm7
"Dm7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Dm7, Dm7, Dm7","['Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Gm7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7']",Little Sunflower,d,Dm7
"Eb^7, Eb^7, D^7, D^7, D^7, D^7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7","['Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Gm7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7']",Little Sunflower,d,Dm7
"D^7, D^7, D^7, Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7","['Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Gm7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6']",Little Sunflower,d,Dm7
"Eb^7, Eb^7, Eb^7, Eb^7, D^7, D^7, D^7, D^7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7","['Bb7', 'Gm7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7']",Little Sunflower,d,Dm7
"Eb^7, D^7, D^7, D^7, D^7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7, Dm7","['Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7']",Little Sunflower,d,Dm7
"Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, B^7, Gm7, E%7, A7, D^7, Eb^7, D^7, C#%7, F#7, Bm7, Bm7, Ab%7, Db7","['Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7', 'F7', 'G%7', 'C7']",Everybody's Song But My Own,c,Gb^7
"Cm7, A%7, D7, Gm7, B^7, Gm7, E%7, A7, D^7, Eb^7, D^7, C#%7, F#7, Bm7, Bm7, Ab%7, Db7, Gb^7, C7, F^7","['Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7', 'F7', 'G%7', 'C7', 'Fm7', 'Bb7', 'Eb^7']",Everybody's Song But My Own,c,B7
"Gm7, B^7, Gm7, E%7, A7, D^7, Eb^7, D^7, C#%7, F#7, Bm7, Bm7, Ab%7, Db7, Gb^7, C7, F^7, B7, Ab^, G7","['Cm7', 'Fm7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7', 'F7', 'G%7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7']",Everybody's Song But My Own,c,Cm7
"E%7, A7, D^7, Eb^7, D^7, C#%7, F#7, Bm7, Bm7, Ab%7, Db7, Gb^7, C7, F^7, B7, Ab^, G7, Cm7, Cm7, A%7","['Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7', 'F7', 'G%7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7']",Everybody's Song But My Own,c,D7
"Eb^7, D^7, C#%7, F#7, Bm7, Bm7, Ab%7, Db7, Gb^7, C7, F^7, B7, Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, Gm7","['Eb7', 'Ab^7', 'Ab^7', 'Am7', 'D7', 'F7', 'G%7', 'C7', 'Fm7', 'Bb7', 'Eb^7', 'Bbm7', 'Eb7', 'Ab^7', 'Abm7', 'Db7', 'Eb^7', 'Cm7', 'Fm7', 'Bb7']",Everybody's Song But My Own,c,E%7
"F#7, Bm7, Bm7, Ab%7, Db7, Gb^7, C7, F^7, B7, Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, Gm7, E%7, A7, Dm7","['F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7']",Everybody's Song But My Own,c,Db^7
"Ab%7, Db7, Gb^7, C7, F^7, B7, Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, Gm7, E%7, A7, Dm7, Db^7, Cm7, F7","['Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7']",Everybody's Song But My Own,c,Bb^7
"C7, F^7, B7, Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, Gm7, E%7, A7, Dm7, Db^7, Cm7, F7, Bb^7, B^7, Bb^7","['C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Bm7', 'E7']",Everybody's Song But My Own,c,B^7
"Ab^, G7, Cm7, Cm7, A%7, D7, Gm7, Gm7, E%7, A7, Dm7, Db^7, Cm7, F7, Bb^7, B^7, Bb^7, B^7, Bb^7, B^7","['C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Bm7', 'E7', 'A^7', 'Bm7', 'E7']",Everybody's Song But My Own,c,Bb^7
"Gm7, C7, F^7, F^7, Am7, D7, G7, G7, Bb^7, Bm7, C7, A7, Dm7, Dm7, A^7, Bm7, E7, A7, D7, G7","['C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Bm7', 'E7', 'A^7', 'Bm7', 'E7', 'A^7', 'Am7', 'D7']",I Hadn't Anyone Till You,F,C7
"F^7, Am7, D7, G7, G7, Bb^7, Bm7, C7, A7, Dm7, Dm7, A^7, Bm7, E7, A7, D7, G7, C7, Gm7, C7","['C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Bm7', 'E7', 'A^7', 'Bm7', 'E7', 'A^7', 'Am7', 'D7', 'G^7', 'Dm7', 'G7']",I Hadn't Anyone Till You,F,F^7
"G7, G7, Bb^7, Bm7, C7, A7, Dm7, Dm7, A^7, Bm7, E7, A7, D7, G7, C7, Gm7, C7, F^7, F^7, Am7","['Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'F^7', 'Bm7', 'E7', 'A^7', 'Bm7', 'E7', 'A^7', 'Am7', 'D7', 'G^7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7']",I Hadn't Anyone Till You,F,D7
"Bm7, C7, A7, Dm7, Dm7, A^7, Bm7, E7, A7, D7, G7, C7, Gm7, C7, F^7, F^7, Am7, D7, G7, Cm7","['Gm7', 'C7', 'F^7', 'Bm7', 'E7', 'A^7', 'Bm7', 'E7', 'A^7', 'Am7', 'D7', 'G^7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7']",I Hadn't Anyone Till You,F,F7
"Dm7, Dm7, A^7, Bm7, E7, A7, D7, G7, C7, Gm7, C7, F^7, F^7, Am7, D7, G7, Cm7, F7, Bb^7, Db7","['Bm7', 'E7', 'A^7', 'Bm7', 'E7', 'A^7', 'Am7', 'D7', 'G^7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7']",I Hadn't Anyone Till You,F,F^7
"Bm7, E7, A7, D7, G7, C7, Gm7, C7, F^7, F^7, Am7, D7, G7, Cm7, F7, Bb^7, Db7, F^7, D7, Gm7","['Bm7', 'E7', 'A^7', 'Am7', 'D7', 'G^7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Gm7', 'C7']",I Hadn't Anyone Till You,F,C7
"Bb^, Cm7, C#o7, Bb^, Bb^, Cm7, C#o7, Bb^, Bb^, Dbm7, Cm7, F7, Bb^, Dbm7, Cm7, F7, Bb^, Bb7, Eb6, Ebm6","['D7', 'D7', 'Gm', 'Gm', 'A7', 'A7', 'D7', 'D7', 'D7', 'D7', 'Bb6', 'Bb6', 'Cm7', 'Cm7', 'Gm', 'Gm', 'A%7', 'D7', 'Gm', 'Gm']",Basin Street Blues,B-,Bb^
"Bb^, Bb^, Cm7, C#o7, Bb^, Bb^, Dbm7, Cm7, F7, Bb^, Dbm7, Cm7, F7, Bb^, Bb7, Eb6, Ebm6, Bb^, F7, Bb^","['Gm', 'A7', 'A7', 'D7', 'D7', 'D7', 'D7', 'Bb6', 'Bb6', 'Cm7', 'Cm7', 'Gm', 'Gm', 'A%7', 'D7', 'Gm', 'Gm', 'A7', 'A7', 'D7']",Basin Street Blues,B-,Cm7
